buyer_province,buyer_city,buyer_district,buyer_village,seller_province,seller_city,seller_district,seller_village,buyer_name,seller_name,buyer_npwp,buyer_active_pkp_flag,seller_npwp,seller_active_pkp_flag,buyer_klu_code,buyer_klu_description,seller_klu_code,seller_klu_description,invoice_date,international_transcation_flag,normalized_item_name,brand,category,quantity,unit_amount,discount_amount,dpp_amount,ppn_amount,ppnbm_amount,gross_amount
Bali,Badung,Kuta,Legian,Jawa Barat,Bandung,Coblong,Dago,Dinas Perhubungan,CV Santoso Suryono,993849863083825,false,224812019376433,false,01223,pembibitan dan budidaya ayam buras,01223,pembibitan dan budidaya ayam buras,2025-04-09,true,water,prima,Water,9,9697695,4059048,83220207,9154222,0,92374429
Jawa Barat,Bandung,Coblong,Dago,Bali,Badung,Kuta,Legian,Dinas Pendidikan,Perum Gunarto Tbk,176198563579680,true,149016185996752,false,45311,instalasi air (plumbing),45311,instalasi air (plumbing),2025-07-04,false,electric fan,maspion,Domestic electric fan,5,322499,93610,1518885,167077,0,1685962
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Barat,Bandung,Coblong,Dago,Dinas Perhubungan,Perum Nashiruddin (Persero) Tbk,882942390908759,false,305229135589584,true,10802,industri konsentrat makanan hewan,10802,industri konsentrat makanan hewan,2024-12-10,true,motorcycle,viar,Motorcycles,8,670485,307696,5056184,556180,0,5612364
DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Jawa Tengah,Solo,Banjarsari,Sragen,Kementerian Kesehatan,UD Wastuti Nashiruddin Tbk,501915678462029,true,838291416888487,false,45328,instalasi jaringan pipa,45328,instalasi jaringan pipa,2024-10-14,false,domestic refrigerator,hisense,Domestic refrigerators,2,6224337,916353,11532321,1268555,0,12800876
Jawa Timur,Malang,Klojen,Kauman,Jawa Timur,Malang,Klojen,Kauman,Kementerian Perhubungan,UD Yolanda,584820542328674,true,430753479292364,false,10214,industri pemindangan ikan,10214,industri pemindangan ikan,2025-02-08,true,feminine hygiene products,laureir,Feminine hygiene products,2,5551583,620001,10483165,1153148,0,11636313
Jawa Timur,Malang,Klojen,Kauman,Jawa Tengah,Solo,Banjarsari,Sragen,Sekretariat Perhubungan,PD Sihotang Tbk,819979431936662,true,855682638161371,false,03232,jasa produksi budidaya ikan laut,03232,jasa produksi budidaya ikan laut,2025-02-19,false,detergent and laundry products,gentlegen,Laundry products,9,2734131,130613,24476566,2692422,0,27168988
Bali,Badung,Kuta,Legian,DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Direktorat Pekerjaan Umum,PT Kusmawati,781272146552704,true,606568539308745,false,47895,"perdagangan eceran kaki lima dan los pasar pakaian, alas kaki, perlengkapan pakaian dan barang perlengkapan pribadi bekas",47895,"perdagangan eceran kaki lima dan los pasar pakaian, alas kaki, perlengkapan pakaian dan barang perlengkapan pribadi bekas",2024-11-05,false,ecommerce advertising,bliklan,Advertising,8,1339923,288767,10430617,1147367,0,11577984
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Barat,Bandung,Coblong,Dago,Direktorat Pekerjaan Umum,UD Hakim,232588052793451,false,393061831955077,false,36930,industri alat-alat olahraga,36930,industri alat-alat olahraga,2024-12-02,true,powdered milk,nutrilon,Powdered milk,10,4841184,4120485,44291355,4872049,0,49163404
DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Jawa Barat,Bandung,Coblong,Dago,Badan Pendidikan,PT Puspasari Tbk,710428884131050,false,437721401692215,true,45328,instalasi jaringan pipa,45328,instalasi jaringan pipa,2024-10-27,true,domestic refrigerator,hisense,Domestic refrigerators,6,8585505,1881075,49631955,5459515,0,55091470
Jawa Barat,Bandung,Coblong,Dago,DKI Jakarta,Jakarta Timur,Jatinegara,Bali Mester,Sekretariat Kesehatan,PT Permadi Susanti (Persero) Tbk,174024131639241,false,909376781235665,false,03232,jasa produksi budidaya ikan laut,03232,jasa produksi budidaya ikan laut,2024-12-09,false,detergent and laundry products,gentlegen,Laundry products,7,9695230,618665,67247945,7397273,0,74645218
Jawa Tengah,Solo,Banjarsari,Sragen,Bali,Badung,Kuta,Legian,Dinas Perhubungan,PD Prabowo,162392423882246,true,272281953408876,false,16295,industri kayu bakar dan pelet kayu,16295,industri kayu bakar dan pelet kayu,2024-08-16,true,social media advertising,fb,Online and social media publicity service,3,5463349,1487577,14902470,1639271,0,16541741
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Barat,Bandung,Coblong,Dago,Sekretariat Pekerjaan Umum,CV Nuraini Maulana,665845162650755,true,273609366929374,true,92331,kebun raya dan kebun binatang,92331,kebun raya dan kebun binatang,2025-07-09,false,domestic refrigerator,panasonik,Domestic refrigerators,10,741125,29751,7381499,811964,0,8193463
DKI Jakarta,Jakarta Timur,Matraman,Pisangan Baru,Bali,Badung,Kuta,Legian,Badan Perhubungan,PT Prabowo (Persero) Tbk,871233565012431,false,610642824192083,true,63460,jasa konsultasi pariwisata,63460,jasa konsultasi pariwisata,2025-07-15,true,accounting software,accurate online,Accounting software,3,7425356,1743243,20532825,2258610,0,22791435
Jawa Timur,Malang,Klojen,Kauman,Jawa Tengah,Solo,Banjarsari,Sragen,Dinas Keuangan,CV Budiyanto Wibisono Tbk,732363131714795,true,372173448139836,false,24214,industri bahan amelioran (pembenah tanah),24214,industri bahan amelioran (pembenah tanah),2024-10-16,true,facial care products,nivea,Facial care products,5,7592969,1039847,36924998,4061749,0,40986747
DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Bali,Badung,Kuta,Legian,Badan Pekerjaan Umum,UD Mahendra Tamba Tbk,452087336279935,true,279404061535276,false,47895,"perdagangan eceran kaki lima dan los pasar pakaian, alas kaki, perlengkapan pakaian dan barang perlengkapan pribadi bekas",47895,"perdagangan eceran kaki lima dan los pasar pakaian, alas kaki, perlengkapan pakaian dan barang perlengkapan pribadi bekas",2024-09-28,false,ecommerce advertising,bliklan,Advertising,8,5226450,2086122,39725478,4369802,0,44095280
DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Jawa Barat,Bandung,Coblong,Dago,Badan Perhubungan,Perum Iswahyudi Simanjuntak,836633460948636,false,704260176154207,true,08992,penggalian batu bahan industri,08992,penggalian batu bahan industri,2024-11-19,true,soft drinks,lasegar,Soft drinks,7,2297055,554639,15524746,1707722,0,17232468
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Timur,Malang,Klojen,Kauman,Sekretariat Keuangan,Perum Napitupulu Wibowo,534990308588038,false,719084164103422,false,01223,pembibitan dan budidaya ayam buras,01223,pembibitan dan budidaya ayam buras,2025-06-24,true,water,prima,Water,3,1672046,206518,4809620,529058,0,5338678
Jawa Tengah,Solo,Banjarsari,Sragen,Bali,Badung,Kuta,Legian,Kementerian Kesehatan,Perum Lestari Winarsih,474970889663627,false,614522132708623,true,47895,"perdagangan eceran kaki lima dan los pasar pakaian, alas kaki, perlengkapan pakaian dan barang perlengkapan pribadi bekas",47895,"perdagangan eceran kaki lima dan los pasar pakaian, alas kaki, perlengkapan pakaian dan barang perlengkapan pribadi bekas",2025-07-04,true,ecommerce advertising,bliklan,Advertising,6,5394047,681582,31682700,3485097,0,35167797
Bali,Badung,Kuta,Legian,Bali,Badung,Kuta,Legian,Badan Keuangan,PT Haryanto Irawan Tbk,223405894325116,false,446413094240484,true,10794,"industri kerupuk, keripik, peyek dan sejenisnya",10794,"industri kerupuk, keripik, peyek dan sejenisnya",2025-05-11,false,water,eternal plus,Water,5,9755188,4845548,43930392,4832343,0,48762735
DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Jawa Barat,Bandung,Coblong,Dago,Dinas Pendidikan,PT Melani,453185644930902,false,564952335020790,true,02011,pengusahaan hutan jati,02011,pengusahaan hutan jati,2024-09-23,false,hair shampoo,zinc,Shampoos,9,7962226,7116702,64543332,7099766,0,71643098
DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Jawa Timur,Malang,Klojen,Kauman,Direktorat Pekerjaan Umum,CV Sirait Sihombing Tbk,715049377005134,false,969184024459538,false,45227,bangunan dermaga,45227,bangunan dermaga,2025-02-19,false,fresh bread,jordan,Fresh bread,4,4185904,585118,16158498,1777434,0,17935932
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Barat,Bandung,Coblong,Dago,Badan Pekerjaan Umum,CV Sudiati Hutapea (Persero) Tbk,912521034329965,false,237216851218567,false,55114,hotel bintang dua,55114,hotel bintang dua,2025-05-17,false,ecommerce advertising,goads,Advertising,6,2507461,609123,14435643,1587920,0,16023563
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Tengah,Solo,Banjarsari,Sragen,Sekretariat Keuangan,PD Nashiruddin Rajasa (Persero) Tbk,732777244059650,false,222978388169233,true,15493,industri kecap,15493,industri kecap,2025-03-25,true,freezer,electrolux,Upright cabinet freezer,1,8959397,236633,8722764,959504,0,9682268
Jawa Barat,Bandung,Coblong,Dago,Jawa Tengah,Solo,Banjarsari,Sragen,Kementerian Pekerjaan Umum,CV Simanjuntak,558136249881488,false,832440003481825,true,45227,bangunan dermaga,45227,bangunan dermaga,2025-07-14,false,fresh bread,jordan,Fresh bread,6,4838474,2709092,26321752,2895392,0,29217144
DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Jawa Timur,Malang,Klojen,Kauman,Direktorat Kesehatan,Perum Wastuti Tbk,943303671404344,false,142184639397270,true,15494,industri tempe,15494,industri tempe,2025-01-04,false,diesel power generator,general power,Diesel generators,10,1850206,702634,17799426,1957936,0,19757362
Jawa Timur,Malang,Klojen,Kauman,Jawa Tengah,Solo,Banjarsari,Sragen,Dinas Perhubungan,Perum Astuti (Persero) Tbk,389655378806581,true,929353950381452,false,24202,industri pembuatan logam dasar bukan besi,24202,industri pembuatan logam dasar bukan besi,2024-08-25,false,taxicab service,blue bird,Taxicab services,10,3290708,736079,32171001,3538810,0,35709811
Jawa Timur,Malang,Klojen,Kauman,Jawa Timur,Malang,Klojen,Kauman,Direktorat Keuangan,UD Widodo Hidayat,379279972794550,true,531864376644331,true,28222,industri mesin dan perkakas mesin untuk pengerjaan kayu,28222,industri mesin dan perkakas mesin untuk pengerjaan kayu,2025-02-16,false,feminine hygiene products,softex,Feminine hygiene products,5,5580194,1266452,26634518,2929796,0,29564314
Bali,Badung,Kuta,Legian,Jawa Barat,Bandung,Coblong,Dago,Badan Kesehatan,PD Wahyuni,872451609436676,false,232197763178207,false,52213,perdagangan eceran khusus sayuran di dalam bangunan,52213,perdagangan eceran khusus sayuran di dalam bangunan,2024-11-27,false,instant noodle or pasta,pop mie,Plain pasta and noodles,10,3755235,919091,36633259,4029658,0,40662917
Jawa Timur,Malang,Klojen,Kauman,Jawa Timur,Malang,Klojen,Kauman,Sekretariat Pendidikan,UD Puspasari Nashiruddin,602994467003049,false,226334591130764,true,08992,penggalian batu bahan industri,08992,penggalian batu bahan industri,2025-03-09,true,soft drinks,lasegar,Soft drinks,10,9053663,2514105,88022525,9682477,0,97705002
Jawa Tengah,Solo,Banjarsari,Sragen,Bali,Badung,Kuta,Legian,Kementerian Perhubungan,PD Mulyani (Persero) Tbk,677862646569635,false,734905502465710,true,46413,perdagangan besar alas kaki,46413,perdagangan besar alas kaki,2025-05-22,false,laundry washing machine,brother,Laundry type washing machines,5,415247,103795,1972440,216968,0,2189408
DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Jawa Timur,Malang,Klojen,Kauman,Kementerian Perhubungan,PD Kurniawan Adriansyah,423235080029916,false,965784575508877,true,10612,"industri pengupasan, pembersihan dan sortasi kopi",10612,"industri pengupasan, pembersihan dan sortasi kopi",2025-01-13,false,social media advertising,ig,Online and social media publicity service,6,6466943,1881301,36920357,4061239,0,40981596
Jawa Timur,Malang,Klojen,Kauman,DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Dinas Pendidikan,PD Pudjiastuti Tbk,125596957882751,false,858291349597282,false,28222,industri mesin dan perkakas mesin untuk pengerjaan kayu,28222,industri mesin dan perkakas mesin untuk pengerjaan kayu,2025-01-29,false,feminine hygiene products,softex,Feminine hygiene products,4,4202562,966001,15844247,1742867,0,17587114
Jawa Barat,Bandung,Coblong,Dago,DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Dinas Pendidikan,CV Yuliarti Wulandari,768718251400683,true,773044767569452,true,24202,industri pembuatan logam dasar bukan besi,24202,industri pembuatan logam dasar bukan besi,2024-08-20,true,taxicab service,blue bird,Taxicab services,1,6798892,460285,6338607,697246,0,7035853
Bali,Badung,Kuta,Legian,Bali,Badung,Kuta,Legian,Sekretariat Pekerjaan Umum,UD Ardianto,857206052311136,false,439754405445161,true,02011,pengusahaan hutan jati,02011,pengusahaan hutan jati,2025-05-16,true,hair shampoo,zinc,Shampoos,7,5091569,1154079,34486904,3793559,0,38280463
Bali,Badung,Kuta,Legian,DKI Jakarta,Jakarta Timur,Jatinegara,Bali Mester,Direktorat Perhubungan,CV Prasetyo,437640904925208,false,949394997047632,false,15494,industri tempe,15494,industri tempe,2025-04-27,true,diesel power generator,general power,Diesel generators,4,5095519,1798394,18583682,2044205,0,20627887
Jawa Barat,Bandung,Coblong,Dago,Jawa Timur,Malang,Klojen,Kauman,Badan Kesehatan,UD Budiman Ramadan,828127224159620,true,606414964867736,false,67204,broker,67204,broker,2025-06-01,true,air conditioner,changhong,Air conditioners,9,3245751,216160,28995599,3189515,0,32185114
Jawa Timur,Malang,Klojen,Kauman,Bali,Badung,Kuta,Legian,Badan Keuangan,Perum Winarsih Najmudin (Persero) Tbk,338473830000895,true,934829810317036,true,36992,industri pita mesin tulis/gambar,36992,industri pita mesin tulis/gambar,2025-06-28,false,facial care products,biore,Facial care products,4,3481161,831797,13092847,1440213,0,14533060
Bali,Badung,Kuta,Legian,Jawa Timur,Malang,Klojen,Kauman,Badan Pekerjaan Umum,PD Utami Maheswara,659887138420416,false,913367941377966,false,03125,penangkapan/pengambilan induk/benih ikan di perairan umum,03125,penangkapan/pengambilan induk/benih ikan di perairan umum,2025-04-03,false,tablet computers,realme,Tablet computers,4,6269396,1312490,23765094,2614160,0,26379254
DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Jawa Tengah,Solo,Banjarsari,Sragen,Dinas Keuangan,PD Pertiwi (Persero) Tbk,527659471519779,true,719967788759235,false,01223,pembibitan dan budidaya ayam buras,01223,pembibitan dan budidaya ayam buras,2025-04-15,false,water,prima,Water,8,8280828,3865713,62380911,6861900,0,69242811
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Barat,Bandung,Coblong,Dago,Kementerian Pendidikan,PD Usamah Palastri Tbk,254800982493550,true,896201329252558,true,46413,perdagangan besar alas kaki,46413,perdagangan besar alas kaki,2024-11-09,true,laundry washing machine,brother,Laundry type washing machines,4,8534790,1912643,32226517,3544916,0,35771433
DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Sekretariat Keuangan,PD Megantara,119298519378838,false,301837305587776,true,47895,"perdagangan eceran kaki lima dan los pasar pakaian, alas kaki, perlengkapan pakaian dan barang perlengkapan pribadi bekas",47895,"perdagangan eceran kaki lima dan los pasar pakaian, alas kaki, perlengkapan pakaian dan barang perlengkapan pribadi bekas",2025-03-06,true,ecommerce advertising,bliklan,Advertising,9,2548085,1010696,21922069,2411427,0,24333496
Bali,Badung,Kuta,Legian,Jawa Timur,Malang,Klojen,Kauman,Direktorat Pekerjaan Umum,UD Simanjuntak Maheswara,354295123301442,false,190769185427867,true,31202,industri peralatan pengontrol arus listik,31202,industri peralatan pengontrol arus listik,2024-09-05,true,powdered milk,dnco,Powdered milk,7,6412994,3163927,41727031,4589973,0,46317004
Jawa Timur,Malang,Klojen,Kauman,DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Sekretariat Pendidikan,Perum Nababan Wulandari (Persero) Tbk,694654950132065,true,338032369351219,false,23963,industri  barang  dari  batu  untuk  keperluan  rumah tangga dan pajangan,23963,industri  barang  dari  batu  untuk  keperluan  rumah tangga dan pajangan,2025-01-20,false,powdered milk,chil kid,Powdered milk,1,1297353,89709,1207644,132840,0,1340484
Bali,Badung,Kuta,Legian,DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Kementerian Keuangan,PT Wibisono Palastri (Persero) Tbk,734960072824546,true,538154737028864,false,01702,penangkaran satwa liar,01702,penangkaran satwa liar,2024-11-28,false,bathing soap,lifebuoy,Soaps,3,1365798,262559,3834835,421831,0,4256666
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Barat,Bandung,Coblong,Dago,Badan Pendidikan,PD Wastuti Laksita,407741425263035,false,356862626263087,false,26412,industri kapur,26412,industri kapur,2025-03-10,false,baby diapers,mamy  poko,Infant diapers,7,3166163,1594140,20569001,2262590,0,22831591
Bali,Badung,Kuta,Legian,DKI Jakarta,Jakarta Timur,Matraman,Pisangan Baru,Dinas Perhubungan,Perum Najmudin Maryadi,506111992795933,true,105845843567135,false,63460,jasa konsultasi pariwisata,63460,jasa konsultasi pariwisata,2025-05-29,false,accounting software,accurate online,Accounting software,6,4575929,428789,27026785,2972946,0,29999731
DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Bali,Badung,Kuta,Legian,Kementerian Keuangan,CV Astuti (Persero) Tbk,204782402509164,false,533739571962471,true,16295,industri kayu bakar dan pelet kayu,16295,industri kayu bakar dan pelet kayu,2024-11-11,false,social media advertising,fb,Online and social media publicity service,7,6556196,710511,45182861,4970114,0,50152975
Bali,Badung,Kuta,Legian,Jawa Barat,Bandung,Coblong,Dago,Badan Perhubungan,Perum Mandala,171232659389468,true,410704096080305,false,47743,perdagangan eceran barang perlengkapan pribadi bekas,47743,perdagangan eceran barang perlengkapan pribadi bekas,2024-08-10,false,water,aqua,Water,8,1340526,757333,9966875,1096356,0,11063231
Jawa Barat,Bandung,Coblong,Dago,DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Direktorat Keuangan,Perum Habibi,798275102718349,false,595644936296589,false,10612,"industri pengupasan, pembersihan dan sortasi kopi",10612,"industri pengupasan, pembersihan dan sortasi kopi",2025-06-26,false,social media advertising,ig,Online and social media publicity service,10,2333789,1260116,22077774,2428555,0,24506329
Bali,Badung,Kuta,Legian,Jawa Barat,Bandung,Coblong,Dago,Direktorat Pekerjaan Umum,UD Yuniar Wulandari,372948530215165,false,415591517088009,false,36992,industri pita mesin tulis/gambar,36992,industri pita mesin tulis/gambar,2024-10-09,false,facial care products,biore,Facial care products,2,9509841,419011,18600671,2046073,0,20646744
Bali,Badung,Kuta,Legian,Jawa Barat,Bandung,Coblong,Dago,Direktorat Perhubungan,Perum Mustofa,813072543088160,false,384491083225447,true,47822,"perdagangan eceran kaki lima dan los pasar roti, kue kering, kue basah dan sejenisnya",47822,"perdagangan eceran kaki lima dan los pasar roti, kue kering, kue basah dan sejenisnya",2024-12-29,false,snack foods,dk,Snack foods,7,1290929,470880,8565623,942218,0,9507841
Jawa Timur,Malang,Klojen,Kauman,Jawa Tengah,Solo,Banjarsari,Sragen,Badan Kesehatan,Perum Rajasa Wijaya Tbk,789813181286437,true,862767487321040,false,80122,jasa pendidikan sekolah dasar swasta,80122,jasa pendidikan sekolah dasar swasta,2025-03-17,false,edible vegetable oil,kunci mas,Edible vegetable or plant oils,7,1827454,22120,12770058,1404706,0,14174764
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Tengah,Solo,Banjarsari,Sragen,Badan Pendidikan,PT Rajasa,217709947200209,false,196666664553517,true,02011,pengusahaan hutan jati,02011,pengusahaan hutan jati,2025-04-12,true,hair shampoo,zinc,Shampoos,6,5282651,1438925,30256981,3328267,0,33585248
